,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,BBLE_x,CUR_FV_T_x,GR_SQFT_x,NEW_FV_T_x,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,BBLE_y,CUR_FV_T_y,GR_SQFT_y,NEW_FV_T_y,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Median_house_Value,Median_Rent,Housing_Units,Total_pop,Pop_Den,Median_Household_Income,Ratio_income_to_poverty_level_under_2,Gini_Index,Ave_Commute_Min,Dropout_16_19,Bachelor_up_25_64,Unemployed_rate_16,Occupied_Housing_Units_2015_,Occupied_Housing_Units_2010_2014,Occupied_Housing_Units_2010_before,Black,White,Asian
228,36047027600,6639.743499,10,60,34,,3062703244,864166.6667,2466.252252,947153.1532,366.325853,401.7090809,3062777072,551349.5935,6567.609756,620211.3008,222.679357,254.9998684,710600,1222,1259,4325,74979.91,46194,2406,0.5053,47,0.044247788,0.273615635,0.099459946,0.023275145,0.314214464,0.662510391,0.002774566,0.382890173,0.382890173
229,36047027700,36649.49849,49,174,103,,3016995384,674228.9157,2766.807229,879895.5823,250.7941582,328.683805,3017075737,848182.9268,14476.43902,902890.2439,395.8191365,505.1886985,650500,1126,1799,4975,79485.22,37875,2733,0.5167,44,0.062678063,0.232383215,0.221647059,0.00497822,0.271313006,0.723708774,0.884824121,0.078190955,0
230,36047027800,7132.045098,12,96,62,,3063478919,880661.7647,2538.906863,901357.8431,371.6055122,379.3286442,3063464576,1023313.253,12273.3494,1112988.458,211.1450801,240.0291936,586300,1233,1244,3418,55165.88,47917,1684,0.4658,46,0,0.310739857,0.181978799,0.008312552,0.236907731,0.754779717,0.007314219,0.459625512,0.460795787
231,36047027900,36607.57877,38,107,68,,3017029073,656923.4251,2695.805897,807230.9582,253.7374119,312.3037918,3017070335,278722.7723,5944.950495,317465.3465,409.5071292,535.9409211,637800,1069,1784,3914,62604.76,57869,1315,0.4301,47,0,0.311130979,0.127740705,0.011494253,0.30831643,0.680189317,0.863055697,0.088911599,0.000510986
232,36047028000,4564.616592,9,39,24,,3064498427,668331.6583,2004.924623,706638.191,352.4322102,372.8950271,3064233725,913055.5556,10746.66667,961703.7037,220.4085865,249.9914549,588200,1176,670,1690,29983.9,56974,590,0.4729,52,0,0.394589552,0.135504202,0.008064516,0.332258065,0.659677419,0.007692308,0.511242604,0.421301775
233,36047028100,36611.19001,44,163,106,,3016323046,629259.7059,2806.247059,759117.6471,229.8842091,278.1793161,3017166335,1237594.394,25520.80851,1401957.447,371.8462219,480.8488657,453800,728,1783,4882,78081.25,25082,3280,0.5362,46,0.197142857,0.170829976,0.192546584,0.005931198,0.297153025,0.696915777,0.552027857,0.278369521,0.026423597
234,36047028200,5586.876045,8,97,65,,3064540972,727980.1325,2090.976821,772658.9404,364.5255156,390.8740036,3064291972,1251580,15647.52,1316760.8,235.1925236,259.8414222,547500,1268,1317,3226,46207.84,41974,1594,0.4784,54,0,0.36642784,0.089121082,0.026829268,0.173170732,0.8,0,0.453192808,0.500929944
235,36047028300,27553.93239,52,153,94,,3017200860,565113.3333,2517.96,672260,233.0330592,279.6088039,3016920036,869430.3797,16203.83544,963468.8734,381.6127274,494.034071,388700,802,1588,4150,88191.69,32917,2503,0.4978,42,0.073170732,0.079342723,0.22528363,0.015536723,0.338983051,0.645480226,0.582168675,0.188192771,0.017108434
236,36047028400,7300.158393,16,73,51,,3063453642,905960.4317,2761.478417,1003460.432,337.4902484,373.7109566,3063530630,858791.6667,12265.5,943777.7778,214.9090773,220.0178007,768100,1154,1343,3662,57742.05,51849,1327,0.4242,48,0,0.243169399,0.138314785,0,0.223446105,0.776553895,0.01474604,0.547788094,0.334789732
237,36047028501,19044.15039,15,94,62,,3015790048,353933.3333,2176.866667,451200,186.0975729,239.71573,3015833803,5747074.548,36526.35484,6085064.516,621.7376017,826.6776939,,1941,95,293,9116.499,84861,66,0.3762,42,0,0.587301587,0.108597285,0,0.172413793,0.827586207,0.071672355,0.607508532,0
238,36047028502,27100.40774,48,150,91,,,,,,,,3016926672,22116666.67,480256,25996333.33,287.791146,371.2457396,,437,1181,2626,56739.04,15135,1969,0.472,50,0,0.063175395,0.284414107,0,0.133959044,0.866040956,0.585681645,0.106626047,0.036557502
239,36047028600,5718.995984,23,82,47,,3064285354,881479.5322,2619.596491,1001725.146,351.1840157,402.0792983,3064271525,2617050,35383.8,2767425,224.0240474,252.7330323,470500,1120,2115,4692,68260.18,43828,2122,0.4965,53,0,0.385671863,0.042437923,0.016773557,0.285150469,0.698075974,0.054560955,0.533887468,0.267689685
240,36047028700,33699.06457,40,196,101,,3015916768,617726.1194,2535.850746,752343.2836,259.0054738,317.2941851,3015879602,1264312.5,17543.65625,1386388.688,480.5991958,631.8240967,486000,752,1172,2774,48200.53,30755,1205,0.5332,39,0,0.234706617,0.120830245,0.020628684,0.249508841,0.729862475,0.678803172,0.203677001,0.08074982
241,36047028800,6791.417801,13,63,36,,3063416237,967192,2590.948,1054744,397.3032016,433.7756205,3063502909,1081346.667,11843.34667,1148506.667,220.3878087,232.2422223,641400,1137,1247,3495,59237.79,41786,1641,0.4701,44,0,0.328240513,0.056090652,0,0.34232715,0.65767285,0.002288984,0.442632332,0.347639485
242,36047028900,37410.80738,28,130,77,,3016043539,590657.8244,2339.293893,740480.916,264.5882759,335.5085091,3016036777,654389.789,9403.605505,709881.0092,454.9769071,587.6328095,640600,1031,1498,3408,53341.79,39570,1614,0.4706,45,0.096256684,0.247255921,0.257541899,0.01043997,0.269202088,0.720357942,0.700117371,0.161678404,0.021713615
243,36047029000,6875.981483,35,111,72,,3063453008,1018756.683,3051.589109,1173099.01,343.6819778,394.2325988,3063513734,1682450.704,18717.50704,1873563.38,248.7430913,253.4955034,661100,1244,1607,4017,67247.41,45179,1809,0.4271,51,0,0.368146214,0.096374046,0,0.248213125,0.751786875,0.003983072,0.672641275,0.237739607
244,36047029100,37222.99404,45,92,57,,3016187629,625701.3836,2589.77673,776716.9811,249.4884359,311.018436,3016195372,584116.1429,8727.447619,624333.2381,508.4538118,674.3091965,577700,1117,1442,2843,44722.77,35521,1266,0.5156,49,0.053475936,0.236508994,0.207883026,0.017094017,0.340930674,0.641975309,0.775237425,0.148083011,0.00949701
245,36047029200,6726.67931,16,45,24,,3064299824,944130.0423,2878.908451,1044774.648,333.2837978,370.9116522,3064323766,1396100,18085.5,1501550.25,217.7809613,232.9735628,700300,1167,1012,2540,33031.58,42740,1242,0.4898,50,0.04,0.305631868,0.093311313,0.025358324,0.292171996,0.68246968,0.032283465,0.600393701,0.270866142
246,36047029300,37181.47153,32,99,62,,3016407049,722035.0195,2755.381323,895276.2646,270.4409895,336.6193234,3016405772,1287226.471,17419.91176,1446426.471,325.5352975,423.2980747,837500,828,1548,3426,53954.14,30479,1723,0.5106,40,0.062992126,0.285791173,0.201145767,0.056712132,0.295046662,0.648241206,0.70344425,0.12084063,0.00262697
247,36047029400,8346.798609,8,137,65,,3065244105,844846.1538,2573.483516,962934.0659,337.3944764,388.0027567,3064912541,4023555.556,41116.7037,4798185.185,254.1738617,269.8044065,825500,1188,625,2489,34110.89,53625,1131,0.4113,47,0.3125,0.245573518,0.113984674,0,0.242225859,0.757774141,0.062274006,0.617517075,0.247087184
248,36047029500,37209.37868,26,81,53,,3016582822,717804.2105,2880.829474,917079.5642,256.1796335,326.6094757,3016569990,283706.6168,5771.065421,323608.2617,267.5035364,333.3049384,681600,1264,1921,3803,59845.46,54276,1173,0.4816,40,0,0.450394355,0.060240964,0.046408137,0.241576605,0.712015257,0.731790692,0.187746516,0.000788851
249,36047029600,9515.839678,21,97,62,,3063641662,929184.3088,2835.709559,1058660.088,336.839186,382.4489866,3063655156,879059.748,14489.65854,989577.8049,251.2626112,251.1796384,543300,1213,2037,5711,69080.05,44875,2330,0.4918,44,0,0.367152822,0.093612335,0,0.35326087,0.64673913,0.010856242,0.574505341,0.364909823
250,36047029700,47714.86475,31,149,77,,3016788782,857130.7506,2979.767554,1080530.697,294.7683867,372.2233326,3016783858,549725.7885,7027.394231,585067.3077,295.1034007,367.6226772,744700,1460,1733,3969,50007.84,50260,1883,0.5318,40,0.072,0.352095316,0.192822967,0.020735786,0.240133779,0.739130435,0.798941799,0.078105316,0.044847569
251,36047029800,9272.559775,24,134,88,,3068527113,766396.9231,2346.166154,927832.3077,345.0001106,420.47235,3068546556,570521.7391,5906.427536,651101.4493,217.4313278,243.9818298,666500,1264,1358,3871,45401.35,55938,1311,0.5287,41,0,0.377009255,0.055150884,0,0.294802172,0.705197828,0.000258331,0.603203307,0.24722294
252,36047029900,33316.67746,40,96,68,,3017085450,568510.2041,2470.306122,660993.6735,256.1780102,299.3972628,3017069975,1512755.556,17671.17778,1645133.333,310.9368155,381.2976332,469000,1108,953,2663,48051.96,22734,1756,0.5014,41,0.111731844,0.101883562,0.163636364,0.012345679,0.291358025,0.696296296,0.826135937,0.022906496,0.031167856
253,36047030000,8190.252332,25,61,39,,3068661511,614353.8874,2311.021448,813171.5818,276.8195103,367.2468892,3068639920,467943.9252,6274.056075,517280.3738,213.9765816,226.8540087,680500,1203,1357,4048,53751.44,64615,1339,0.4729,45,0.12173913,0.289855072,0.052578362,0,0.365196078,0.634803922,0,0.373270751,0.548666008
254,36047030100,24731.76997,40,136,84,,3012774052,1474987.207,2754.377399,1629475.48,430.1407288,475.502585,3006222371,2235363.856,17181.75225,2595355.856,909.5039081,1067.560419,595600,1231,1182,2752,36658.82,44911,1094,0.476,40,0.241176471,0.170454545,0.18488746,0.017241379,0.240365112,0.742393509,0.852834302,0.041061047,0.071947674
255,36047030200,8868.000264,10,20,13,,3068780319,582074.8812,2099.201097,774477.1481,286.1631131,380.3739564,3068768154,520732.1429,6479.875,581946.4286,214.5468411,232.6760923,668300,1212,1556,4355,53407,60370,1325,0.4521,47,0,0.322341303,0.119417019,0,0.328418231,0.671581769,0.008725603,0.323536165,0.61216992
256,36047030300,32255.23522,69,209,116,,3014456064,556874.5763,2501.39322,579810.1695,229.3990831,238.2177958,3014421230,1080917.431,13561.95413,1240165.138,752.4484263,949.3704727,478800,1056,1791,5018,51251.09,19696,3236,0.5045,46,0.061016949,0.133000454,0.169105691,0.034567901,0.292592593,0.672839506,0.835193304,0.007971303,0.008170586
257,36047030400,19522.81236,19,86,49,,3069034243,607591.1215,2372.205607,796441.5888,272.7450043,357.0004588,3068587738,3389307.692,27583.84615,3601346.154,212.6907473,225.6662621,638000,1090,1603,3742,21218.49,37837,1541,0.4652,47,0.039548023,0.373955774,0.092071611,0,0.264086897,0.735913103,0.010154997,0.558257616,0.409139498
258,36047030500,74860.45229,45,182,109,147,3011466005,768929.078,2581,988950.3546,319.4321675,411.3285607,3011484435,1479990.388,13084.72378,1702103.451,720.8460227,799.7911726,501600,1545,2835,5951,47794.68,65701,2355,0.4137,42,0,0.649379653,0.069896543,0.042395955,0.427071179,0.530532867,0.394219459,0.41556041,0.065367165
259,36047030600,4143.013369,8,38,19,,3068980590,562339.3502,2293.061372,745072.2022,266.1634105,352.4026373,3068975370,2130111.111,16248.75,2274238.778,207.0164311,215.0225678,652900,1206,689,2029,27132.69,60132,736,0.4696,41,0,0.302975654,0.075170843,0,0.218553459,0.781446541,0.003449975,0.492853622,0.428782652
260,36047030700,61659.24192,97,189,110,,3013488156,539367.1875,2296.769531,603995.6953,261.8699406,300.6095844,3013450421,1769036.765,27710.98529,1945529.412,596.2019014,727.0376305,550700,560,2236,4304,41964.6,24706,2738,0.4759,43,0,0.194983436,0.132256436,0.005851064,0.313829787,0.680319149,0.789033457,0.029042751,0.009758364
261,36047030800,14615.95291,23,80,49,,3069740569,522042.2535,2195.739437,670626.7606,280.569793,356.5749687,3070666844,1223852.459,20519.2459,1384114.754,241.7152762,252.2171131,484100,981,841,1898,7186.25,50189,637,0.4377,56,0.022988506,0.300608167,0.072144289,0,0.210013908,0.789986092,0.011591149,0.817175975,0.123814542
262,36047030900,33106.24136,48,159,110,,3013483169,490758.8652,2209.141844,598378.7234,247.224335,299.8282329,3013429398,1262898.936,18500.34043,1385872.34,727.5059216,864.5621437,475000,867,795,2134,38751.94,29375,1441,0.5348,44,0,0.221881391,0.113537118,0.056737589,0.270921986,0.672340426,0.82099344,0.039831303,0.079662605
263,36047031100,33856.04206,60,155,101,,3012522374,716171.0526,2844.504386,899319.3026,256.568237,322.6533121,3012623522,1041663.793,8339.405172,1159392.198,685.5478598,819.866263,602300,1071,1359,2805,49808.14,41683,1346,0.4561,41,0,0.323434474,0.098297214,0,0.323766816,0.676233184,0.816755793,0.101604278,0
264,36047031300,40379.47044,56,149,94,,3012120920,811963.3028,3201.041284,1054767.193,260.2650047,338.1684482,3012108238,1324887.383,12724.43506,1517677.922,770.4181788,902.2218727,937500,958,2459,4242,63157,34817,2032,0.5392,44,0,0.311717861,0.081874356,0,0.365611715,0.634388285,0.876001886,0.059170203,0.007072136
265,36047031400,17934.88394,24,107,67,,3069185950,545129.4686,2185.067633,705640.0966,288.2142548,368.5715252,3069220564,2834611.111,31899.88889,3075000,207.6042403,224.9046718,381200,983,1974,4409,13122.88,40486,1731,0.4912,43,0,0.349288486,0.085641026,0,0.211690363,0.788309637,0.022000454,0.757314584,0.213880699
266,36047031500,41725.51841,62,269,174,,3012120578,864746.1538,3462.6,1072558.477,251.7795188,313.3054797,3012092748,755004.9587,9350.64876,903944.0744,679.023828,816.8790453,836400,1139,2623,4798,69130.13,54113,1868,0.4324,46,0,0.497562375,0.167997445,0.025412394,0.353990192,0.620597414,0.663609837,0.234264277,0.014172572
267,36047031701,32436.6765,28,80,50,,3012334738,785945.5782,3595.319728,975829.932,242.3114674,299.2460629,3012339911,830291.1392,9798.696203,978658.1013,665.8191464,844.6721631,982100,1216,1657,3262,60458.57,50205,1074,0.4861,42,0,0.533139816,0.087472527,0.027046784,0.292397661,0.680555556,0.661863887,0.221643164,0.067443286
268,36047031702,32429.80222,28,108,65,46,3012714812,698518.5185,2895.341564,873670.7819,245.931967,309.9059425,3012520444,758096.7742,7434.08871,889999.9194,685.3861255,857.315004,579700,1379,1708,3857,71463.41,53111,1492,0.4182,43,0.090909091,0.415725456,0.118795769,0.040612517,0.417443409,0.541944075,0.611874514,0.224526834,0.035779103
269,36047031900,29115.38408,28,94,63,,3012845221,802172.619,2924.636905,938970.2381,286.3830706,337.5485369,3012880221,1264088.235,19144.97059,1431705.882,710.0994227,874.865582,627200,1113,1459,3782,64721.89,40744,1841,0.4009,36,0,0.351515152,0.195316962,0.005992509,0.190262172,0.803745318,0.714965627,0.263617134,0.002379693
270,36047032100,30798.9318,85,218,115,,3012858867,684080.292,2877.131387,830649.635,257.5188377,313.7389831,3012880951,1463311.828,23803.51613,1807231.183,673.4147387,802.4394756,539800,1264,2224,5897,95400.01,41094,3085,0.5465,39,0.041493776,0.330232558,0.125204851,0.009350394,0.344488189,0.646161417,0.739698152,0.172799729,0.026114974
271,36047032300,33290.15713,24,133,86,,3012953165,641861.3445,2639.592437,782625,260.1107063,323.0570168,3012896381,2212040,26264.38,2463599.8,643.0018217,790.7584995,667800,1266,1518,3835,57398.3,53851,1257,0.4431,40,0,0.421713773,0.165002171,0.006373938,0.216005666,0.777620397,0.726205997,0.123076923,0.022685789
272,36047032500,32396.5064,60,202,103,,3012752944,660750,1989.423077,861365.3846,337.7666922,443.4650613,3012792388,3523788.732,43070.3662,3893535.211,679.3856623,826.7457418,,1232,2652,6446,99133.44,43245,2665,0.4655,43,0,0.253807107,0.147432639,0.013301088,0.284562676,0.702136235,0.862705554,0.088737201,0.010549178
273,36047032600,7014.317636,113,445,273,,3070236152,330718.7588,1657.189711,414543.4084,213.5660994,267.1190138,3070332985,1410000.113,19174.13913,1579913.043,249.8798879,273.440791,362100,635,2592,6947,54685.24,20833,4731,0.5036,44,0.080246914,0.108632396,0.216810967,0,0.190128755,0.809871245,0.346480495,0.306751116,0.130416007
274,36047032700,27789.04846,37,140,90,,3013947127,824581.1518,2179.198953,1006837.696,399.9271816,487.7402253,3024803962,1633511.905,21331.52381,1866873.016,545.5294447,660.6218539,766300,1095,1347,2501,36579.85,47153,918,0.4949,44,0,0.393431635,0.115066751,0.018312102,0.237261146,0.744426752,0.700519792,0.168732507,0.016393443
275,36047032800,4963.830421,44,123,75,,3070088814,306389.8015,1444.055344,397820.6107,218.6683427,284.9505037,3070066557,1184713.163,11233.22449,1297755.102,243.0384769,249.3189846,372000,937,1109,2621,29154.61,45357,1120,0.6497,50,0.333333333,0.151399491,0.197613721,0,0.06263048,0.93736952,0.40328119,0.154139641,0.341854254
276,36047032900,24547.86939,71,171,107,,3013201303,604661.6162,2009.954545,644429.2929,322.120906,343.5826263,3013199951,1650910.448,32568.80597,1995641.791,476.5424971,555.6426156,630000,1180,2529,5783,95755.61,47578,2585,0.44,52,0,0.283251232,0.230252101,0.006440532,0.330184629,0.663374839,0.591215632,0.298115165,0
277,36047033000,7632.157477,76,213,116,,3069644321,323393.2959,1471.908163,432167.0102,220.1014939,294.0558136,3069672298,12677333.33,163749.8889,14016055.56,177.7994872,195.8849022,311300,523,1807,4634,35450.57,23007,2954,0.5729,55,0.086687307,0.200356983,0.277233115,0,0.249423963,0.750576037,0.491583945,0.335347432,0.06452309
278,36047033100,27406.11413,48,129,90,,3013481221,739809.0909,2869.409091,863967.3636,271.0527539,317.7025085,3013387063,1328809.524,28807.2381,1571952.381,707.9691531,877.9227701,894100,1225,1621,4378,79591.81,39301,2063,0.4485,35,0,0.254910918,0.133272892,0.017275748,0.370099668,0.612624585,0.348332572,0.601644587,0
279,36047033300,35847.35218,12,96,63,,3013148187,838014.0845,2732.002817,939614.0845,317.5511873,355.3688196,3013270491,1067657.895,27580.76316,1242921.053,717.0671393,795.5826923,676500,1222,1397,4719,65591.31,44608,2444,0.4379,31,0.038194444,0.394832041,0.091321611,0.011485452,0.282542113,0.705972435,0.289680017,0.667938122,0
280,36047033500,34760.33266,19,70,38,,3013134871,826268.4729,2798.423645,983357.1429,310.1421049,371.568585,3013209433,831810.8108,12666.91892,939997.2973,767.2840655,964.8052948,701400,1322,827,3115,44652,61164,1175,0.4205,37,0.066666667,0.44966443,0.111658456,0.034346103,0.147952444,0.817701453,0.269983949,0.644301766,0.039165329
281,36047033600,14447.84408,35,65,42,,3069985404,525229.1386,2397.199052,651878.7998,228.8488643,284.2510446,3070105732,468519.4167,5089.138889,524218.0972,249.6370801,265.2219466,529600,1409,1779,4008,15317.37,62649,1328,0.4667,46,0.006060606,0.456357997,0.110354886,0,0.218773097,0.781226903,0.07759481,0.795409182,0.064371257
282,36047033700,45863.94984,41,128,81,,3012976208,785146.6667,3090.35,957796.6667,262.7713073,323.314801,3012974926,1137042.735,11562.89744,1277547.179,725.1855271,910.7162889,695000,1198,1531,3818,50045.93,48114,1605,0.4488,42,0.027972028,0.347560976,0.098404255,0,0.240982348,0.759017652,0.518072289,0.390256679,0.021215296
283,36047033900,41952.85739,33,120,76,,3012895794,669729.2818,2858.08011,843613.2597,242.7298525,306.1398457,3012827690,1172989.474,14021.04211,1331284.211,720.5483066,899.0387935,699200,937,2089,4495,64413.3,34231,2463,0.4662,41,0,0.215428806,0.099204492,0.020342612,0.36509636,0.614561028,0.723248053,0.170411568,0.026028921
284,36047034000,2764.895132,29,63,38,,,,,,,,3070672241,12058111.11,115481.2222,12901666.67,237.961758,251.5335853,,445,669,2166,43255,17574,1342,0.4559,50,0,0.145390071,0.176672384,0,0.082317073,0.917682927,0.390581717,0.415050785,0.061403509
285,36047034100,32443.55649,21,72,46,,3012396465,798666.6667,3010.54321,1010864.198,278.408496,354.211072,3012378508,2448875,19948.75,2697975.5,732.0427153,889.6109234,556300,1263,1135,2803,51940.22,50417,992,0.3981,40,0,0.351907935,0.049626105,0.018129771,0.291030534,0.690839695,0.772743489,0.113093115,0
286,36047034200,4902.406197,73,226,135,,3070484803,223323.5294,1576.764706,294470.5882,140.24554,184.9751956,3070503378,7341312.5,106731.375,8020031.25,302.0647385,318.888402,,407,2891,5748,64738.72,16656,4303,0.6073,49,0.320557491,0.172942817,0.253031974,0.037162162,0.171171171,0.791666667,0.398921364,0.391962422,0.045233125
