,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Pop_Den_15,Median_Household_Income_15,Gini_Index_15,Ave_Commute_Min_15,Unemployed_rate_15,Moved_in_4years_15,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF
290,36047034800,13484.30707,46,268,183,,235.0047318,288.9656312,239.0224963,264.4527247,9833.027,46346,0.4877,44,0.121632025,0.005069124,11174.09969,56975,0.416,40.55258467,0.080693816,0.007704785,1341.07269,10629,-0.0717,-3.44741533,-0.040938209,0.002635661
291,36047034900,37883.84747,74,206,128,,187.7407015,222.3146742,858.0430846,1021.222913,84058.88,29754,0.4742,43,0.092835131,0.003607367,94135.7939,30463,0.4798,43.36462244,0.105006954,0.006609049,10076.9139,709,0.0056,0.36462244,0.012171823,0.003001682
292,36047035000,4185.286099,34,158,107,,,,224.5510817,278.6961288,37018.86,30889,0.4206,37,0.128746594,0,35897.47981,34526,0.4528,40.86882453,0.15198386,0,-1121.38019,3637,0.0322,3.86882453,0.023237266,0
293,36047035100,37838.15814,77,294,185,,193.0295059,235.0006353,872.4743238,1053.910723,70496.51,24519,0.4802,42,0.129255057,0.000921871,68002.04032,32407,0.5153,44.28488372,0.125733855,0.003087886,-2494.46968,7888,0.0351,2.28488372,-0.003521202,0.002166015
294,36047035200,21137.84064,14,28,23,,132.4343008,139.7007269,239.9553385,260.1242794,2874.457,11011,0.3457,49,0,0,2810.579615,11444,0.4361,38.21782178,0,0,-63.877385,433,0.0904,-10.78217822,0,0
295,36047035300,37858.42781,47,164,103,,235.3935947,282.2273374,873.5218121,1054.883867,81622.44,39934,0.5009,43,0.068851252,0.008274232,77858.91447,39572,0.476,44.68557608,0.06394052,0.007439554,-3763.52553,-362,-0.0249,1.68557608,-0.004910732,-0.000834678
296,36047035400,8059.30742,79,386,259,,,,214.1940207,257.471796,36712.07,53158,0.4734,41,0.084245439,0,36493.42827,50333,0.5101,43.55040323,0.066621346,0,-218.64173,-2825,0.0367,2.55040323,-0.017624093,0
297,36047035500,26645.32981,38,153,87,,227.8562442,274.5980849,822.8231975,1041.398454,105165.4,39850,0.4265,43,0.089330025,0,105913.907,47239,0.4072,43.77801724,0.067677515,0,748.507,7389,-0.0193,0.77801724,-0.02165251,0
298,36047035601,1370.638212,17,44,27,,,,286.6847826,338.3152174,104419.7,35954,0.4919,36,0.121052632,0,108085.7007,44395,0.4679,40.82261029,0.115322581,0,3666.0007,8441,-0.024,4.82261029,-0.005730051,0
299,36047035602,3729.989506,16,45,27,,,,232.7123835,271.0592793,71651.43,32348,0.5177,45,0.047156727,0,74229.99202,35800,0.4993,43.63684771,0.059290383,0.001621403,2578.56202,3452,-0.0184,-1.36315229,0.012133656,0.001621403
300,36047035700,42139.09354,43,118,78,,179.2453488,219.0788843,863.9471742,1053.693104,35652.25,21227,0.5662,43,0.150753769,0.002030045,35580.91283,23092,0.5739,42.79411765,0.131889764,0.004500818,-71.33717,1865,0.0077,-0.20588235,-0.018864005,0.002470773
301,36047035900,42523.97629,114,263,181,,211.7347253,244.7074425,773.9244281,929.5182811,73330.08,30898,0.4691,45,0.184308842,0.001168224,73625.48057,30838,0.4905,44.33815648,0.160760588,0.001157407,295.40057,-60,0.0214,-0.66184352,-0.023548254,-0.000010817
302,36047036001,4619.338869,17,67,35,,242.0803092,293.5172819,217.0646255,249.3940002,79039.69,22384,0.6161,45,0.128903122,0,79694.03597,19696,0.6025,43.28125,0.124056999,0.004459691,654.34597,-2688,-0.0136,-1.71875,-0.004846123,0.004459691
303,36047036002,4187.725089,15,57,34,,142.0651285,142.0651285,218.71261,239.8773717,119665.7,18738,0.538,50,0.12,0,122284.8371,17143,0.5235,47.20731707,0.15736342,0,2619.1371,-1595,-0.0145,-2.79268293,0.03736342,0
304,36047036100,17618.94406,47,152,87,,224.146342,270.9374181,747.0810008,874.1602222,44403.86,26936,0.6316,53,0.208879919,0.018723404,49003.15871,27220,0.6449,47.85962877,0.095679012,0.017919751,4599.29871,284,0.0133,-5.14037123,-0.113200907,-0.000803653
305,36047036200,8335.932812,42,167,104,,249.6500859,300.4602213,197.1601464,208.2431799,50632.12,28750,0.5124,40,0.123870968,0.012503812,51025.67124,29608,0.5326,43.04748405,0.081147041,0.014510278,393.55124,858,0.0202,3.04748405,-0.042723927,0.002006466
306,36047036300,33036.67932,83,260,170,,191.2197579,195.5804481,723.8177333,889.6923477,40644.94,29741,0.5052,53,0.08,0.013729406,39059.42667,28556,0.4749,51.5880102,0.056329849,0.002369668,-1585.51333,-1185,-0.0303,-1.4119898,-0.023670151,-0.011359738
307,36047036400,6980.339773,11,74,47,,313.2289986,351.99952,209.4662119,238.3599724,37549.95,33750,0.5503,39,0.133031674,0.029626032,40442.57373,35313,0.5518,40.6964657,0.128781331,0.020730059,2892.62373,1563,0.0015,1.6964657,-0.004250343,-0.008895973
308,36047036501,16071.3739,15,68,46,,244.5650415,249.9332784,808.8725505,1003.894886,54873.23,39019,0.3928,45,0.140508221,0.002276176,56533.57594,40845,0.4494,44.62862319,0.083139083,0,1660.34594,1826,0.0566,-0.37137681,-0.057369138,-0.002276176
309,36047036502,15311.05843,26,122,74,,217.243382,217.183937,747.0352863,904.2651332,25020.09,27364,0.6298,40,0.224770642,0.004295533,27513.50424,33750,0.4737,39.28010471,0.188492063,0.0046875,2493.41424,6386,-0.1561,-0.71989529,-0.036278579,0.000391967
310,36047036600,11385.91337,19,122,82,,271.1071438,338.2016428,252.7206347,296.0153925,52382.63,36487,0.4655,43,0.049578059,0,55646.79749,39808,0.4749,41.7895272,0.052534562,0,3264.16749,3321,0.0094,-1.2104728,0.002956503,0
311,36047036700,23475.07857,57,202,122,,249.4078776,284.5373043,512.2929777,652.8585253,19967.04,51140,0.3861,45,0.039073806,0,18146.76067,41969,0.4318,47.65679443,0.037891269,0,-1820.27933,-9171,0.0457,2.65679443,-0.001182537,0
312,36047036900,28841.58987,58,245,138,,233.5901867,268.0214604,522.2751906,639.7399415,55275.53,31059,0.506,47,0.103021298,0.004840067,62871.77118,40612,0.4902,45.2313253,0.078373847,0.004423148,7596.24118,9553,-0.0158,-1.7686747,-0.024647451,-0.000416919
313,36047037000,16393.95275,11,47,30,,272.5436071,352.5121311,237.5621856,262.8281992,31224.71,66836,0.4791,44,0.04494382,0.006136475,32979.85768,61188,0.486,44.5112782,0.055343511,0.012316988,1755.14768,-5648,0.0069,0.5112782,0.010399691,0.006180513
314,36047037100,24085.08719,29,105,64,,230.7769256,286.9653499,641.6173334,781.6313797,64357.47,46641,0.5061,41,0.117276166,0,63030.65075,50504,0.4782,42.83116883,0.089831281,0,-1326.81925,3863,-0.0279,1.83116883,-0.027444885,0
315,36047037300,21727.52149,31,167,115,,228.160343,262.6780222,659.6069659,827.6349666,62320.2,29057,0.516,43,0.104548139,0,62183.73068,29648,0.5244,42.57566766,0.091326531,0,-136.46932,591,0.0084,-0.42433234,-0.013221608,0
316,36047037401,4827.27093,23,90,58,,267.3547502,345.2426216,285.7810909,306.3190251,47935.52,51857,0.5115,43,0.082649152,0.007489732,48969.10671,46083,0.5389,45.30419374,0.081716037,0.002616556,1033.58671,-5774,0.0274,2.30419374,-0.000933115,-0.004873176
317,36047037402,6449.424553,12,61,37,,238.9102019,310.9619812,244.4696841,267.6163482,40193.43,30449,0.5553,47,0.086348288,0,42854.05196,31779,0.557,49.20387305,0.113617719,0,2660.62196,1330,0.0017,2.20387305,0.027269431,0
318,36047037500,35902.10757,43,106,68,,206.8646901,273.477848,588.9437196,715.3706758,51032.24,45573,0.4142,48,0.152825836,0.005273566,51700.92454,44231,0.3988,48.56991525,0.110535406,0.013397129,668.68454,-1342,-0.0154,0.56991525,-0.04229043,0.008123563
319,36047037700,43002.5124,38,93,62,,258.8067265,324.7245158,629.7464444,806.8598318,57734.12,40272,0.5085,43,0.114012185,0.0052961,54643.16509,40611,0.5202,41.81934657,0.088020833,0.009976976,-3090.95491,339,0.0117,-1.18065343,-0.025991352,0.004680876
320,36047037900,41544.77905,65,156,90,,255.6925117,293.655586,789.4104358,962.3994998,49851.64,40412,0.4701,43,0.115010799,0.005686665,50359.03753,37020,0.4705,45.68872987,0.068441065,0.007880664,507.39753,-3392,0.0004,2.68872987,-0.046569734,0.002193999
321,36047038100,55597.95089,82,243,154,,263.1439585,333.6875351,243.4084737,302.0017381,60012.75,27885,0.4751,39,0.146878825,0,56087.58989,27260,0.5088,41.41653905,0.101310044,0,-3925.16011,-625,0.0337,2.41653905,-0.045568781,0
322,36047038200,4986.688322,34,119,64,,239.4525309,311.6317328,216.3936758,226.996389,64286.11,17308,0.4916,52,0.172147787,0,65474.94635,18601,0.5127,55.37420382,0.187086093,0.004072629,1188.83635,1293,0.0211,3.37420382,0.014938306,0.004072629
323,36047038300,39459.87877,26,119,75,,274.3828578,356.6451488,236.7164557,306.7194874,69075.65,48712,0.4681,43,0.091359136,0.026510213,65276.85578,65746,0.4982,44.47188264,0.069561365,0.002534562,-3798.79422,17034,0.0301,1.47188264,-0.021797771,-0.023975651
324,36047038500,39438.28548,31,87,63,,236.1585909,302.6360322,313.2273078,392.3063998,49945.94,39141,0.4771,41,0.175581395,0.014902676,51400.96431,47793,0.5015,43.76210654,0.100667694,0.013917678,1455.02431,8652,0.0244,2.76210654,-0.074913701,-0.000984998
325,36047038600,5377.087566,12,89,54,,368.8845221,428.2043365,249.9192515,284.423905,37319.54,44766,0.4101,39,0.092082111,0,38185.03342,45556,0.4215,39.36118785,0.084302326,0,865.49342,790,0.0114,0.36118785,-0.007779785,0
326,36047038700,42565.65399,49,155,93,,241.9513422,307.4879975,547.61493,723.0940106,55823.51,36430,0.5027,45,0.201143451,0.00498132,59799.11213,40469,0.5031,43.00796813,0.133367662,0,3975.60213,4039,0.0004,-1.99203187,-0.067775789,-0.00498132
327,36047038800,12606.63587,5,66,44,,298.787901,364.5477259,220.8210768,272.3629586,52981.88,60132,0.4321,48,0.054229935,0.005246065,47773.97485,62463,0.428,45.75796178,0.038702334,0.007825601,-5207.90515,2331,-0.0041,-2.24203822,-0.015527601,0.002579536
328,36047038900,37270.51058,62,259,158,,238.2166352,297.3122198,264.0912542,315.2599522,51654.13,47059,0.477,40,0.077639752,0,48697.01463,48615,0.4737,39.79526552,0.057529611,0,-2957.11537,1556,-0.0033,-0.20473448,-0.020110141,0
329,36047039000,11072.50352,8,52,36,,301.1506987,385.7561733,305.2004665,343.0557801,34535.16,45682,0.5193,44,0.037735849,0.002620087,34997.01922,52250,0.5062,40.5,0.064974619,0.003038194,461.85922,6568,-0.0131,-3.5,0.02723877,0.000418107
330,36047039100,38017.8718,15,85,57,,207.7221851,285.2233278,262.3163912,305.5835172,48098.69,35542,0.4732,37,0.180464562,0,49205.29858,36957,0.4623,38.01855533,0.15084102,0,1106.60858,1415,-0.0109,1.01855533,-0.029623542,0
331,36047039200,11121.27272,4,51,26,,361.298258,444.687358,247.1719069,272.4242576,41637.39,33125,0.4165,39,0.100634633,0.005974608,42423.56009,40724,0.4582,39.82006543,0.111492281,0.069724771,786.17009,7599,0.0417,0.82006543,0.010857648,0.063750163
332,36047039300,43381.73175,35,185,116,37,239.6606234,299.0047829,244.2188595,302.4533971,47041.02,52244,0.4853,42,0.144216324,0,50155.23674,50250,0.5033,44.43447038,0.14619883,0,3114.21674,-1994,0.018,2.43447038,0.001982506,0
333,36047039400,12235.04014,7,34,19,,419.7655321,536.2046984,214.8164992,238.9773851,33438.34,51927,0.5709,43,0.147478592,0.019357496,33249.57255,52841,0.5594,44.94687915,0.122959739,0.018587361,-188.76745,914,-0.0115,1.94687915,-0.024518853,-0.000770135
334,36047039500,36541.32905,60,117,71,,250.1894279,325.3467526,279.405759,356.3236212,61441.68,27870,0.4995,44,0.227960355,0.00533049,70684.68422,42787,0.4895,43.72932745,0.197229014,0.00401322,9243.00422,14917,-0.01,-0.27067255,-0.030731341,-0.00131727
335,36047039600,10401.33045,3,19,9,,596.0493818,702.0802464,242.5769196,274.1009564,33147.84,46926,0.5383,46,0.075334143,0,32164.50412,46042,0.5569,47.2063253,0.052903226,0.006015038,-983.33588,-884,0.0186,1.2063253,-0.022430917,0.006015038
336,36047039700,36412.8997,55,217,140,,227.978229,276.8125086,256.0708435,328.6078511,53066.46,38266,0.479,45,0.196089385,0,56272.24833,36387,0.5196,43.23614111,0.170165746,0,3205.78833,-1879,0.0406,-1.76385889,-0.025923639,0
337,36047039800,4340.674169,7,24,14,,392.8184774,456.3644911,247.6049752,272.4926403,36494.52,52721,0.4484,43,0.110943396,0.001060445,36111.58195,53417,0.4724,44.57709251,0.113333333,0.002138275,-382.93805,696,0.024,1.57709251,0.002389937,0.00107783
338,36047039900,34600.30685,41,84,49,,223.3976924,274.5784072,253.6657667,327.2203154,57952.6,31563,0.4958,38,0.175438596,0,58808.87303,35242,0.5053,39.86160397,0.173160173,0,856.27303,3679,0.0095,1.86160397,-0.002278423,0
339,36047040000,8061.195296,13,84,51,,404.5962571,469.3951249,238.8196028,258.9837312,46255.57,41759,0.4071,45,0.10974106,0.012909036,44852.65653,48750,0.4258,41.37017411,0.110967742,0.012198841,-1402.91347,6991,0.0187,-3.62982589,0.001226682,-0.000710195
340,36047040100,36514.70331,43,139,79,,209.4738341,269.3346455,289.7848335,373.8218923,54459.11,42079,0.4345,48,0.136147757,0,51878.94942,44857,0.4127,48.33957553,0.087225661,0,-2580.16058,2778,-0.0218,0.33957553,-0.048922096,0
341,36047040200,8293.338304,19,75,39,,337.8521842,413.6624652,236.2844438,271.9969334,35182.89,42000,0.4861,46,0.063860668,0.007535795,36048.3677,43828,0.5094,46.86406995,0.075253256,0.005901881,865.4777,1828,0.0233,0.86406995,0.011392588,-0.001633914
342,36047040300,48107.13581,42,118,82,,221.1186873,282.5044687,235.1315422,303.8285805,45869.05,27827,0.528,48,0.20527307,0.024585635,46435.64257,26822,0.5417,51.05434783,0.090409285,0.007490637,566.59257,-1005,0.0137,3.05434783,-0.114863785,-0.017094998
343,36047040400,6452.151558,9,20,15,,376.8192931,433.4476538,279.6545282,296.9798396,41312.38,39947,0.4785,46,0.125874126,0.017951856,39492.00771,52328,0.4749,45.92093023,0.103585657,0.018454936,-1820.37229,12381,-0.0036,-0.07906977,-0.022288469,0.00050308
344,36047040500,31555.99798,15,72,46,,233.8843635,302.4660942,253.8020071,317.2796192,28898.45,40815,0.5148,47,0.170294494,0,29856.09419,51964,0.5104,51.8983269,0.059564719,0,957.64419,11149,-0.0044,4.8983269,-0.110729775,0
345,36047040600,6174.568227,9,40,26,,421.8189166,461.2241103,236.6445603,268.6330868,58739.67,44107,0.4398,43,0.100114416,0,54900.01671,36719,0.5189,44.77681785,0.07673716,0,-3839.65329,-7388,0.0791,1.77681785,-0.023377256,0
346,36047040700,115231.5828,4,14,10,,,,206.8288177,266.2376847,0,,,,,,0,0,0,,,,0,0,0,0,0,0
347,36047040800,6421.530667,9,43,23,,376.262679,417.6016243,256.032713,299.1657482,55955.8,59056,0.4498,43,0.116626794,0,57429.21109,56761,0.4374,43.00503235,0.127358491,0.002064288,1473.41109,-2295,-0.0124,0.00503235,0.010731697,0.002064288
348,36047040900,57943.02851,28,105,64,,213.6489277,257.830156,255.7508639,327.4884008,57609.06,37635,0.4548,42,0.133369624,0.005955604,56453.17856,43981,0.4259,39.81001206,0.121119593,0.013278008,-1155.88144,6346,-0.0289,-2.18998794,-0.012250031,0.007322404
349,36047041000,5999.30191,12,26,16,,419.3838147,488.2232892,224.1035018,245.3633187,33609.61,43750,0.4853,39,0.183867141,0.010410959,34207.83323,41786,0.4875,37.94280443,0.161290323,0.009214092,598.22323,-1964,0.0022,-1.05719557,-0.022576818,-0.001196867
350,36047041100,30885.19644,23,46,27,,231.5193277,297.3330574,253.5203902,329.3371228,65002.07,35068,0.5624,44,0.099701493,0.002691388,60607.18535,35391,0.6458,52.12099125,0.113065327,0,-4394.88465,323,0.0834,8.12099125,0.013363834,-0.002691388
351,36047041200,6941.865204,14,40,27,,397.0338052,452.2123332,189.0475566,222.6968314,44414.03,41944,0.5708,39,0.068417415,0,49207.9232,52083,0.5828,45.43591654,0.050711194,0,4793.8932,10139,0.012,6.43591654,-0.017706221,0
352,36047041300,37102.11368,23,76,53,,216.5145127,274.0086948,281.1009995,362.953752,69713.92,38955,0.4047,42,0.088619403,0,67350.19744,39727,0.4742,43.79448909,0.073036518,0.002371354,-2363.72256,772,0.0695,1.79448909,-0.015582885,0.002371354
353,36047041401,8606.263766,2,16,11,,777.885822,872.3412508,196.9816682,231.6174187,28368.1,52774,0.4548,43,0.110497238,0,28617.27536,58750,0.4625,41.19596542,0.062834225,0,249.17536,5976,0.0077,-1.80403458,-0.047663013,0
354,36047041402,9809.463591,7,22,13,,1085.063417,1367.857037,197.0659062,213.1764606,27092.56,28884,0.6806,46,0.10877193,0.014529375,29682.41132,38375,0.6064,46.48818898,0.098495212,0.008610792,2589.85132,9491,-0.0742,0.48818898,-0.010276718,-0.005918583
355,36047041500,37232.06375,49,95,61,,232.2355943,289.7964398,262.3412432,326.5351612,71287.87,53924,0.3856,45,0.21969697,0.012312514,68629.30124,53442,0.427,44.07563025,0.185866013,0.011392699,-2658.56876,-482,0.0414,-0.92436975,-0.033830957,-0.000919815
356,36047041600,10354.11407,14,41,26,,500.495148,566.1531821,223.4489942,241.7055187,42125.54,44260,0.619,33,0.087136929,0,40341.10218,44426,0.5682,34.87928844,0.083690987,0,-1784.43782,166,-0.0508,1.87928844,-0.003445942,0
357,36047041700,32291.33331,39,81,56,,258.8442395,313.5336349,267.0569682,341.4375565,57950.02,22022,0.4814,40,0.135520685,0,58867.53434,27705,0.4697,40.09968102,0.134453782,0,917.51434,5683,-0.0117,0.09968102,-0.001066903,0
358,36047041800,10466.25875,6,26,14,,520.4956433,633.9115993,255.0990683,288.6178118,36472.49,33056,0.5604,31,0.100653595,0.025191183,42761.39166,33542,0.5691,29.65763195,0.094890511,0.02970679,6288.90166,486,0.0087,-1.34236805,-0.005763084,0.004515607
359,36047041900,35007.56584,54,96,66,,232.4277007,291.2526468,249.2048859,324.0010099,68214.15,35877,0.4532,39,0.2,0.012781955,64574.93309,39504,0.4907,38.84860051,0.168186424,0.007148531,-3639.21691,3627,0.0375,-0.15139949,-0.031813576,-0.005633424
360,36047042000,10741.44354,2,27,15,,447.8767671,554.5116277,249.2626545,290.8004556,29087.53,42969,0.5578,35,0.069767442,0.008008542,26046.69992,46500,0.6011,26.53846154,0.069230769,0.009019844,-3040.83008,3531,0.0433,-8.46153846,-0.000536673,0.001011302
361,36047042100,35090.09804,33,78,46,,256.7274266,316.565331,277.937916,348.4235305,67815.85,34362,0.4575,42,0.130025663,0,71243.79422,39483,0.4552,41.09678878,0.117211838,0,3427.94422,5121,-0.0023,-0.90321122,-0.012813825,0
362,36047042200,14500.8294,16,59,34,,572.4044074,667.3710127,230.086588,265.6902655,39520.44,68382,0.5114,40,0.086881473,0.000877706,39827.5926,67500,0.5173,38.93771626,0.087507196,0.00116144,307.1526,-882,0.0059,-1.06228374,0.000625723,0.000283734
363,36047042300,41691.35916,24,79,46,,263.4246419,326.3045341,276.1617849,323.5408044,70865.51,51083,0.4315,38,0.128479657,0.021315843,67056.4535,47273,0.4417,38.31920904,0.140134529,0.018162162,-3809.0565,-3810,0.0102,0.31920904,0.011654872,-0.003153681
364,36047042400,6761.699764,20,33,16,,406.5602218,462.0973176,218.3337923,246.8261874,55199.21,46570,0.4141,49,0.093340325,0,60892.83272,48750,0.4421,49.21432537,0.084425036,0,5693.62272,2180,0.028,0.21432537,-0.008915289,0
365,36047042500,38399.73542,21,66,33,,244.3848809,310.5926599,259.5849363,322.1515578,44843.33,45642,0.4722,39,0.133254015,0,45244.54732,49521,0.4294,40.14824798,0.082068578,0,401.21732,3879,-0.0428,1.14824798,-0.051185437,0
366,36047042600,7138.551523,16,59,31,,412.6124781,453.7897937,281.6251018,290.1174018,67154.49,47788,0.4584,47,0.089158644,0.010077874,64457.95612,46316,0.4453,48.21374812,0.085613416,0.010954989,-2696.53388,-1472,-0.0131,1.21374812,-0.003545228,0.000877115
367,36047042700,51422.27472,33,135,86,,283.5844717,374.6503468,231.6492339,274.4493786,97449.88,47055,0.4322,36,0.125932301,0.003827228,95486.63052,47703,0.4689,36.77441541,0.13474165,0,-1963.24948,648,0.0367,0.77441541,0.008809349,-0.003827228
368,36047042800,6915.917125,11,47,35,,431.6601885,469.4353412,270.1335869,273.4798222,59126.04,52188,0.4536,43,0.100625652,0.009098207,59188.9426,54306,0.4471,44.09939759,0.100422833,0.009403546,62.9026,2118,-0.0065,1.09939759,-0.000202819,0.000305339
369,36047042900,57997.86795,26,139,92,,209.6547949,261.5165073,244.9938665,298.5263239,88466.95,45382,0.4197,41,0.135732502,0.003685504,89514.43663,44493,0.4468,40.28516445,0.122837877,0,1047.48663,-889,0.0271,-0.71483555,-0.012894625,-0.003685504
370,36047043000,6719.57536,12,36,20,,405.1794752,456.4059845,235.1784258,265.817123,54930.16,34729,0.4356,41,0.110054348,0,55108.19373,37350,0.4178,41.60608309,0.120700438,0,178.03373,2621,-0.0178,0.60608309,0.01064609,0
371,36047043100,58022.81039,27,161,94,,262.5467839,324.9954184,285.5321979,348.3991873,87073.04,42269,0.5054,40,0.116554595,0,83177.4654,50441,0.4694,38.52189781,0.128221049,0,-3895.5746,8172,-0.036,-1.47810219,0.011666454,0
372,36047043200,6249.738129,15,37,23,,415.4378558,479.6891272,174.0929769,195.1038227,83363.3,48574,0.4406,44,0.082032813,0,82319.07989,47734,0.4703,44.17939872,0.076759966,0,-1044.22011,-840,0.0297,0.17939872,-0.005272847,0
373,36047043300,58035.91852,40,163,101,,214.8877699,272.9267418,260.7400018,340.6676324,70828.46,37882,0.4551,42,0.137802607,0.005564211,66241.00828,37632,0.484,40.76427772,0.131018519,0.005455408,-4587.45172,-250,0.0289,-1.23572228,-0.006784088,-0.000108803
